region_id,lgd_code,name
mandal_05239,75305239,RAYACHOTI
mandal_05240,75305240,LAKKIREDDIPALLE
mandal_05241,75305241,RAMAPURAM
mandal_05242,75305242,VEERABALLE
mandal_05243,75305243,NANDALUR
mandal_05244,75305244,PENAGALUR
mandal_05245,75305245,CHITVEL
mandal_05246,75305246,RAJAMPET
mandal_05247,75305247,PULLAMPETA
mandal_05248,75305248,OBULAVARIPALLE
mandal_05249,75305249,KODUR
mandal_05250,55205250,MANTRALAYAM
mandal_05251,55205251,KOSIGI
mandal_05252,55205252,KOWTHALAM
mandal_05253,55205253,PEDDA KADUBUR
mandal_05254,55205254,YEMMIGANUR
mandal_05255,55205255,NANDAVARAM
mandal_05256,55205256,C.BELAGAL
mandal_05257,55205257,GUDUR
mandal_05258,55205258,KALLUR
mandal_05259,55205259,KURNOOL RURAL
mandal_05260,75505260,NANDIKOTKUR
mandal_05261,75505261,PAGIDYALA
mandal_05262,75505262,JUPADU BUNGALOW
mandal_05263,75505263,KOTHAPALLE
mandal_05264,75505264,SRISAILAM
mandal_05265,75505265,ATMAKUR
mandal_05266,75505266,PAMULAPADU
mandal_05267,75505267,MIDTHUR
mandal_05268,55205268,ORVAKAL
mandal_05269,55205269,KODUMUR
mandal_05270,55205270,GONEGANDLA
mandal_05271,55205271,ADONI 1
mandal_05272,55205272,HOLAGUNDA
mandal_05273,55205273,HALAHARVI
mandal_05274,55205274,ALUR
mandal_05275,55205275,ASPARI
mandal_05276,55205276,DEVANAKONDA
mandal_05277,55205277,KRISHNAGIRI
mandal_05278,55205278,VELDURTHI
mandal_05279,75505279,BETHAMCHERLA
mandal_05280,75505280,PANYAM
mandal_05281,75505281,GADIVEMULA
mandal_05282,75505282,VELGODE
mandal_05283,75505283,BANDI ATMAKUR
mandal_05284,75505284,NANDYAL_RURAL
mandal_05285,75505285,MAHANANDI
mandal_05286,75505286,SIRVEL
mandal_05287,75505287,GOSPADU
mandal_05288,75505288,BANAGANAPALLE
mandal_05289,75505289,DHONE
mandal_05290,55205290,PATTIKONDA
mandal_05291,55205291,CHIPPAGIRI
mandal_05292,55205292,MADDIKERA (EAST)
mandal_05293,55205293,TUGGALI
mandal_05294,75505294,PEAPALLY
mandal_05295,75505295,OWK
mandal_05296,75505296,KOILKUNTLA
mandal_05297,75505297,RUDRAVARAM
mandal_05298,75505298,ALLAGADDA
mandal_05299,75505299,DORNIPADU
mandal_05300,75505300,SANJAMALA
mandal_05301,75505301,KOLIMIGUNDLA
mandal_05302,75505302,UYYALAWADA
mandal_05303,75505303,CHAGALAMARRI
mandal_05304,55305304,D.HIREHAL
mandal_05305,55305305,RAYADURG
mandal_05306,55305306,KANEKAL
mandal_05307,55305307,BOMMANAHAL
mandal_05308,55305308,VIDAPANAKAL
mandal_05309,55305309,GUNTAKAL
mandal_05310,55305310,GOOTY
mandal_05311,55305311,PEDDAVADUGUR
mandal_05312,55305312,YADIKI
mandal_05313,55305313,TADPATRI
mandal_05314,55305314,PEDDAPAPPUR
mandal_05315,55305315,PAMIDI
mandal_05316,55305316,VAJRAKARUR
mandal_05317,55305317,URAVAKONDA
mandal_05318,55305318,BELUGUPPA
mandal_05319,55305319,GUMMAGATTA
mandal_05320,55305320,BRAHMASAMUDRAM
mandal_05321,55305321,KALYANDURG
mandal_05322,55305322,ATMAKUR
mandal_05323,55305323,KUDAIR
mandal_05324,55305324,GARLADINNE
mandal_05325,55305325,SINGANAMALA
mandal_05326,55305326,PUTLUR
mandal_05327,55305327,YELLANUR
mandal_05328,55305328,NARPALA
mandal_05329,55305329,BUKKARAYA  SAMUDRAM
mandal_05330,55305330,ANANTAPUR_RURAL
mandal_05331,55305331,RAPTADU
mandal_05332,55305332,SETTUR
mandal_05333,55305333,KUNDURPI
mandal_05334,55305334,KAMBADUR
mandal_05335,75405335,KANAGANAPALLE
mandal_05336,75405336,DHARMAVARAM
mandal_05337,75405337,BATHALAPALLE
mandal_05338,75405338,TADIMARRI
mandal_05339,75405339,MUDIGUBBA
mandal_05340,75405340,TALUPULA
mandal_05341,75405341,NAMBULIPULIKUNTA
mandal_05342,75405342,GANDLAPENTA
mandal_05343,75405343,KADIRI
mandal_05344,75405344,NALLAMADA
mandal_05345,75405345,BUKKAPATNAM
mandal_05346,75405346,KOTHACHERUVU
mandal_05347,75405347,CHENNEKOTHAPALLE
mandal_05348,75405348,RAMAGIRI
mandal_05349,75405349,RODDAM
mandal_05350,75405350,MADAKASIRA
mandal_05351,75405351,AMARAPURAM
mandal_05352,75405352,GUDIBANDA
mandal_05353,75405353,ROLLA
mandal_05354,75405354,AGALI
mandal_05355,75405355,PARIGI
mandal_05356,75405356,PENUKONDA
mandal_05357,75405357,PUTTAPARTHI
mandal_05358,75405358,OBULADEVARACHERUVU
mandal_05359,75405359,NALLACHERUVU
mandal_05360,75405360,TANAKAL
mandal_05361,75405361,AMADAGUR
mandal_05362,75405362,GORANTLA
mandal_05363,75405363,SOMANDEPALLE
mandal_05364,75405364,HINDUPUR
mandal_05365,75405365,LEPAKSHI
mandal_05366,75405366,CHILAMATHUR
mandal_05367,75305367,MULAKALACHERUVU
mandal_05368,75305368,THAMBALLAPALLE
mandal_05369,75305369,PEDDAMANDYAM
mandal_05370,75305370,GURRAMKONDA
