region_id,lgd_code,name
block_5202,5202,YEMMIGANUR
block_5372,5372,ALLUR
block_5373,5373,ANANTHASAGARAM
block_5374,5374,ANUMASAMUDRAMPETA
block_5375,5375,ATMAKUR
block_5376,5376,BALAYAPALLE
block_5377,5377,BOGOLE
block_5378,5378,BUTCHIREDDIPALEM
block_5379,5379,CHEJERLA
block_5380,5380,CHILLAKUR
block_5381,5381,CHITTAMUR
block_5382,5382,DAGADARTHI
block_5383,5383,DAKKILI
block_5384,5384,DORAVARISATRAM
block_5385,5385,DUTTALUR
block_5386,5386,GUDUR
block_5387,5387,INDUKURPET
block_5388,5388,JALADANKI
block_5389,5389,KALIGIRI
block_5390,5390,KALUVOYA
block_5391,5391,KAVALI
block_5392,5392,KODAVALUR
block_5393,5393,KONDAPURAM
block_5394,5394,KOTA
block_5395,5395,KOVUR
block_5396,5396,MANUBOLU
block_5397,5397,MARRIPADU
block_5398,5398,MUTHUKUR
block_5399,5399,NAIDUPETA
block_5400,5400,NELLORE RURAL
block_5401,5401,OZILI
block_5402,5402,PELLAKUR
block_5403,5403,PODALAKUR
block_5404,5404,RAPUR
block_5405,5405,SANGAM
block_5406,5406,SEETHARAMAPURAM
block_5407,5407,SULLURPETA
block_5408,5408,SYDAPURAM
block_5409,5409,TADA
block_5410,5410,THOTAPALLIGUDUR
block_5411,5411,UDAYAGIRI
block_5412,5412,VAKADU
block_5413,5413,VARIKUNTAPADU
block_5414,5414,VENKATACHALAM
block_5415,5415,VENKATAGIRI
block_5416,5416,VIDAVALUR
block_5417,5417,VINJAMUR
block_5454,5454,ADDANKI
block_5455,5455,ARDHAVEEDU
block_5456,5456,BALLIKURAVA
block_5457,5457,BESTAVARIPETA
block_5458,5458,CHANDRA SEKHARA PURAM
block_5459,5459,CHIMAKURTHI
block_5460,5460,CHINAGANJAM
block_5461,5461,CHIRALA
block_5462,5462,CUMBUM
block_5463,5463,DARSI
block_5464,5464,DONAKONDA
block_5465,5465,DORNALA
block_5466,5466,GIDDALURU
block_5467,5467,GUDLURU
block_5468,5468,HANUMANTHUNI PADU
block_5469,5469,INKOLLU
block_5470,5470,JANAKAVARAM PONGULURU
block_5471,5471,KANDUKUR
block_5472,5472,KANIGIRI
block_5473,5473,KARAMCHEDU
block_5474,5474,KOMAROLU
block_5475,5475,KONAKANAMITTLA
block_5476,5476,KONDAPI
block_5477,5477,KORISAPADU
block_5478,5478,KOTHA PATNAM
block_5479,5479,KURICHEDU
block_5480,5480,LINGASAMUDRAM
block_5481,5481,MADDIPADU
block_5482,5482,MARKAPUR
block_5483,5483,MARRIPUDI
block_5484,5484,MARTUR
block_5485,5485,MUNDLAMURU
block_5486,5486,NAGULUPPALA PADU
block_5487,5487,ONGOLE
block_5488,5488,PAMUR
block_5489,5489,PARCHUR
block_5490,5490,PEDA ARAVEEDU
block_5491,5491,PEDACHERLO PALLE
block_5492,5492,PODILI
